文章标识符aid,标题title,链接url,时间time
"2650686866_1","关于开展上海青年创意设计人才“U35计划”申报工作的通知","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686866&idx=1&sn=a67e5e0d13265ec33d7dbce135c1d329&chksm=be480104893f88121d779bde1eb0d76b42a1607f424ffdb2c28cd460ed3b573d2bdd0031461c#rd","1754629066"
"2650686864_1","上半年上海落地项目总投资6791亿元，雷克萨斯项目预计本土化率超95%","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686864&idx=1&sn=fb0c660dbc753e6a037aef0414c72e6f&chksm=be480106893f88107272f4e13387ba47396cba122391ec0053e716c9bdb5a050117b6a7147f3#rd","1754562213"
"2650686864_2","关于开展2025“上海品牌100+（时尚消费品）”评价申报工作的通知","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686864&idx=2&sn=c862b4436673b6dc12afe9bea7dc0ea7&chksm=be480106893f8810244b0954dab52195838eb53f3dac2220befea30b99e5aa7c9942f58b44ce#rd","1754562213"
"2650686859_1","中国为全球人工智能发展注入“东方智慧”","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686859&idx=1&sn=2183a05369b8f29ad653d2fff54ff65b&chksm=be48011d893f880b109d684356a4ad44546734735175d1901091f2eb4019eb744bdb09a43576#rd","1754542952"
"2650686859_2","“沪航”AI三剑客破局航天制造与科研｜工赋上海·AI+制造","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686859&idx=2&sn=022d86adc14585e2a66d85a96040bd3b&chksm=be48011d893f880b7afab5eafb8566ef3e1894b706676a7c9483eb77e81c62e03a3c8564ce6c#rd","1754542952"
"2650686841_1","经信工会送清凉 心系粮安保国储","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686841&idx=1&sn=7246605aa2bcd51e78218f370f1d72a1&chksm=be4801ef893f88f9ff20d36a501a9b5502fd421609e9d2c67b4ca42909e4230ac321c20bb4af#rd","1754482741"
"2650686841_2","平台经济×海派文化×新型工业=？工博会给你答案！媒体报名通道开启 ｜2025工博会","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686841&idx=2&sn=abe50b9ad96dd6d5a31d66d037dac42d&chksm=be4801ef893f88f9073575d6b4f9c83b85009a2c17134d8ab3e65d8b696ffa3bfa829f5853e7#rd","1754482741"
"2650686841_3","总体进度超80%！第二艘国产大型邮轮建造全面进入设备调试阶段","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686841&idx=3&sn=242efefc79fac007fe2e08003aa2ce0f&chksm=be4801ef893f88f9d5946ace8222aa111b9252383c60612244dd1d113445658e3143a575d04a#rd","1754482741"
"2650686836_1","上海市人民政府办公厅关于印发《上海市具身智能产业发展实施方案》的通知","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686836&idx=1&sn=9bc07aeaa6a74b9514b0f32914844fd5&chksm=be4801e2893f88f440c48f43814d291f93bc941f1a8c772c59757b54f3abafe1cc2e8088567d#rd","1754449719"
"2650686836_2","《上海市具身智能产业发展实施方案》解读｜一图读懂","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686836&idx=2&sn=bc740c3556dc2b20ba76f428e1c00590&chksm=be4801e2893f88f4d767802608f531f7e0c701d9b3a20b054b8badcf1f1d8763eaa61ce448f3#rd","1754449719"
"2650686836_3","上海加速构筑具身智能产业优势","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686836&idx=3&sn=d0e54000c74e9542ccc4591a958e0de2&chksm=be4801e2893f88f481adc0ac280218d054195f69f2cc5c45948ec2f431dc874798a28ea98738#rd","1754449719"
"2650686810_1","杭州湾区域首个低空5G-A网络在沪正式启用","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686810&idx=1&sn=245c43e68288e2b3dc5e4f88eaddd54d&chksm=be4801cc893f88dae0e36b857f51b0d4e008c700e55e3308087c5b4548fd1c55adb5f7a826e7#rd","1754387041"
"2650686810_2","重点企业“服务包”政策大讲堂第四期顺利举办","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686810&idx=2&sn=9e17dc3795b0dd56628951e01124f515&chksm=be4801cc893f88da025ee16b294bd40c476483843824c1249c0a1cdbd2b25472a2579ba4280f#rd","1754387041"
"2650686810_3","中共一大纪念馆“数字一大”——打造“数字世界中的中国共产党人精神家园”！ | 元启上海SHOW","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686810&idx=3&sn=643afb120ff9f448fdba24207958488f&chksm=be4801cc893f88dacff7b8bf7cec48a39a877e6c5a57d91434f7fc227fcc4c09e14b37f4a6f0#rd","1754387041"
"2650686810_4","企业排队也要入驻，漕河泾开发区重塑“吸引力法则”｜招商引资方法论","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686810&idx=4&sn=818cb71f82c71d0cce43e77f4cdd9585&chksm=be4801cc893f88da4e9e524d38dd78f379eeeece7e12012cb9ca26b4878636add87ac43c165b#rd","1754387041"
"2650686787_1","三年内建成200+卓越级智能工厂！机械工业数字化转型将这样做","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686787&idx=1&sn=ee143828540d065e705e1288dde86c93&chksm=be4801d5893f88c351037fa4c0d81f66580836e32b7dfa924b9c430225be8acabcfa5627e7d0#rd","1754368995"
"2650686787_2","五问+一图，读懂《机械工业数字化转型实施方案（2025—2030年）》","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686787&idx=2&sn=4ae378cfe7ae744fb2707752bdb696be&chksm=be4801d5893f88c3d7d8d9c57a0563f4f2570feb2ac152a4e1997c023ab20c42c641bdcb6ad9#rd","1754368995"
"2650686787_3","构建航天制造平台，贯穿全链数据体系|工赋上海·链主","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686787&idx=3&sn=aa80ff958e2f5e3011c24e4169a4895e&chksm=be4801d5893f88c324dd3b3b4a9d945e02bd229b78bd173f97c6ffc3cc48aa89b873a593b9fd#rd","1754368995"
"2650686765_1","什么是具身智能？｜产业科普","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686765&idx=1&sn=cafea59fd7cf15a7257de8bafd428fd2&chksm=be4801bb893f88add6f98cf8422befa9c55b042db6f6cf376a455d502777b80e4646747b4fc8#rd","1754300867"
"2650686765_2","“AI+制造”，助力上海制造向上海智造跃升","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686765&idx=2&sn=7ae930fc368fb3170748b2dc1a7c9cff&chksm=be4801bb893f88ad4ecf2409e9626611f1c39a80b06fe04cd3ec0ca70bd9caffe734156ddb10#rd","1754300867"
"2650686703_1","“AI+制造”，助力上海制造向上海智造跃升","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686703&idx=1&sn=dd74cac84240d0801c081b93d97c5fa7&chksm=be480079893f896fb3069d0b896603a816b174d9d96315989f8b9159687ea52a00170e459e5a#rd","1754282378"
"2650686703_2","招商引资方法论｜卫星工厂与时尚产业共生，“不搭”组合藏着生态密码","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686703&idx=2&sn=c732df1c56cf6b7c55ec9d8e5b1b23ec&chksm=be480079893f896f7ec858ba8e2920c445cc3e07d0058a8691292c79a83bed9c423ed48d6ffe#rd","1754282378"
"2650686703_3","匠心托星辰，上海航天成大钢｜上海最美退役军人","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686703&idx=3&sn=79dfb8ca6d7e9d5511387f46ef109a72&chksm=be480079893f896ff5fcb788ca77154e4b76b63c2cba6d9abac2fe537d6166e265d5cdce8b5b#rd","1754282378"
"2650686703_4","打造能源装备产业链智能工厂新标杆 构建高端装备“AI+制造”新生态","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686703&idx=4&sn=f416eae662786963d953d8c3489d0e1a&chksm=be480079893f896fad43ec519fd411f99de35b0a0ffc8e4ac1b27e1ede78650ac7962d43f2d3#rd","1754282378"
"2650686664_1","上海经信一周要闻（7月27日-8月2日）","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686664&idx=1&sn=4134bf84e7017a01c95e1db7d7036b18&chksm=be48005e893f89488fe5460c614dad5195f6424cc0dcd104af0cab4f92639fa2a855c70c651e#rd","1754110729"
"2650686663_1","市十六届人大常委会第二十三次会议举行扩大会议，陈吉宁出席，龚正报告上半年全市经济社会发展情况和下半年工作重点","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686663&idx=1&sn=a81c0a3a909c2f8cb51a7b03a831f2dd&chksm=be480051893f8947c133364056fc6416165d8cce283cd311646492b686fe3abc93b29f0969c1#rd","1754042631"
"2650686655_1","八一建军节 | 致敬最可爱的人","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686655&idx=1&sn=7e074a3218c7c4aa8bb38f5cada27377&chksm=be480029893f893f40a9bf67853b7b5908feff6a75a2e61f1851fb16c0c7bd7db71cc0eeeabf#rd","1754016449"
"2650686624_1","市委常委会传达学习习近平总书记重要讲话精神，研究经济工作、人工智能发展等事项","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686624&idx=1&sn=b72061e6b902dd04ff687e4df3b262a5&chksm=be480036893f892013afa305d52644bc3f33f495d66475b36c9a92ded511b07e6172b314cb24#rd","1753962840"
"2650686624_2","人民日报：共同推进人工智能发展和治理","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686624&idx=2&sn=5f0f862322bea7790dc12b68d168eb8d&chksm=be480036893f89201652a1706c0837f5ec0a6ec6e323bacbc5edbcc3822adf3e6179e5ec0acb#rd","1753962840"
"2650686624_3","WAIC点燃青年热情！经信系统青年热议人工智能赋能实体经济","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686624&idx=3&sn=c906ca3ce43a37814cb72cfb9724fa68&chksm=be480036893f8920ba4716a596f84be03454499969d67e99b69c32b3dc3b3ff4bf98460c9962#rd","1753962840"
"2650686624_4","投资惠客厅③｜@所有人，投资上海喊你拆“盲盒”啦","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686624&idx=4&sn=3af4cc059b7af2de6bb954625851de6d&chksm=be480036893f89204ac850aabd981235617e8b0639240b7f6ce255a9533ed73ec18706cffcfb#rd","1753962840"
"2650686624_5","AI赋能能碳管理 培育绿色转型人才","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686624&idx=5&sn=32d474cdb9c97d4f1b925fdecdd8decf&chksm=be480036893f892013a61c801f669f4a89fbcaa5be496d080e471e93f9705f871e9a73055eb0#rd","1753962840"
"2650686585_1","关于开展2025年度上海市先进级智能工厂申报工作的通知","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686585&idx=1&sn=256e18fc0dea6bdeaf274ddaf35855bb&chksm=be4800ef893f89f91898c11dd9c10d6064099d4cb784232e9bc1aeb52cd77ee919bab0476440#rd","1753951073"
"2650686585_2","关于组织申报2025年技术改造设备更新补助（第二批）的通知","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686585&idx=2&sn=73ff207dc39e22adc04c8caf7bae6a2e&chksm=be4800ef893f89f9791d5249761e4db2017f14e45725e3b250ec5a85ff470c596399786d0fe6#rd","1753951073"
"2650686585_3","关于启用《中国（上海）自由贸易试验区临港新片区重点产业企业所得税优惠资格申报管理系统》的公告","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686585&idx=3&sn=44b820fe3223d5443cf10891b986a366&chksm=be4800ef893f89f96853904710f319792d01f8d502702861d5ba0507b70f95be3164de0f1f4b#rd","1753951073"
"2650686585_4","关于2025年度上海市科学技术奖提名工作的补充通知","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686585&idx=4&sn=edd37e6ac7395309c08c9d9a707025cf&chksm=be4800ef893f89f939e609bf337d25224315323b6ba79a6c81936c0f2dda7a1126c83ae31bbd#rd","1753951073"
"2650686563_1","8月政策活动月历！上海申报类政策、益企活动预告排片请查收！","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686563&idx=1&sn=ade3664302f9cd70ba5785964f1e517e&chksm=be4800f5893f89e381fa328eb3bd00f64884bd016d6677265c312049d0948ad9758e732c9d1f#rd","1753936599"
"2650686563_2","上海至纯蒋渊：勇担链主助国产半导体向强而生｜勇立创新潮头·上海产业菁英","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686563&idx=2&sn=606ca2eefa74b5a7f2d9419be15d5a07&chksm=be4800f5893f89e34f99d7f368e8f7a7642640e5abf5b7a562c1f62aeb458d478278a3bca0a9#rd","1753936599"
"2650686563_3","高效迎战“竹节草” 防台防汛实现零事故｜一线传真","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686563&idx=3&sn=8d62f7399aa8bef50c780ab0d52adc80&chksm=be4800f5893f89e3ce2978bb4cefc72d68a54e729e09af1cac0a4ad2cef95ed45e4ce6e94205#rd","1753936599"
"2650686549_1","实施“AI+制造”行动……市政府常务会议研究了这些重要事项","http://mp.weixin.qq.com/s?__biz=MjM5MDU2MTc4NQ==&mid=2650686549&idx=1&sn=da3176aadcc2363dc2bedc219d8f9d37&chksm=be4800c3893f89d5e67d04cb424bfc97ecc62e267b919b9517607de63a5ec70f030ecbcf659f#rd","1753927117"
